"Año","Provincia","Duracion_H","Superficie_Hectareas"
"2018","Granada",3.2,0.623
"2018","Granada",8.25,2.87
"2018","Granada",4.416666666666667,1.94
"2018","Granada",43.666666666666664,0.11
"2018","Granada",1,0.01
"2018","Granada",24.166666666666668,5.44
"2018","Granada",2.75,0.825
"2018","Granada",6.833333333333333,4.39
"2018","Granada",4.8,0.171
"2018","Granada",15.75,2.293
"2018","Granada",4.766666666666667,6.38
"2018","Granada",4.783333333333333,22.85
"2018","Granada",9.283333333333333,0.06
"2018","Granada",1.8166666666666667,1.12
"2018","Granada",10.75,0.02
"2018","Granada",2.1333333333333333,0.09
"2018","Granada",18.166666666666668,7.68
"2018","Granada",17.416666666666668,0.94
"2018","Granada",13.133333333333333,0.09
"2018","Granada",3.716666666666667,0.028
"2018","Granada",1.35,0.02
"2018","Granada",5.916666666666667,4.43
"2018","Granada",8,1.55
"2018","Granada",4.55,2.54
"2018","Granada",5.333333333333333,0.02
"2018","Granada",1,0.02
"2018","Granada",1.0666666666666667,0.01
"2018","Granada",4.683333333333334,0.04
"2018","Granada",7,12.68
"2018","Granada",7.866666666666666,0.74
"2018","Granada",1.8333333333333333,0.02
"2018","Granada",5.5,5.46
"2018","Granada",10.216666666666667,0.99
"2018","Granada",7.083333333333333,0.6
"2018","Granada",5.5,0.02
"2018","Granada",4.533333333333333,0.09
"2018","Granada",4.5,0.02
"2018","Granada",2.4166666666666665,0.01
"2018","Granada",2.066666666666667,0.5
"2018","Granada",7.5,0.35
"2018","Granada",1.6666666666666667,0.02
"2018","Granada",2.9166666666666665,0.15
"2018","Granada",2.25,0.08
"2018","Granada",1.5666666666666667,0.01
"2018","Granada",6.133333333333334,0.16
"2018","Granada",3.6666666666666665,0.24
"2018","Granada",2.066666666666667,0.03
"2018","Granada",2.533333333333333,0.03
"2018","Huelva",3.466666666666667,1e-4
"2018","Huelva",2.2333333333333334,0.9
"2018","Huelva",2.1666666666666665,0.5
"2018","Huelva",4.05,0.9
"2018","Huelva",2.2333333333333334,0.05
"2018","Huelva",3.4166666666666665,0.36
"2018","Huelva",0.8333333333333334,0.1
"2018","Huelva",1.7833333333333334,0.2
"2018","Huelva",2,0.98
"2018","Huelva",2.9833333333333334,0.9
"2018","Huelva",5.416666666666667,0.2
"2018","Huelva",1.4333333333333333,0.05
"2018","Huelva",1.4166666666666667,0.5
"2018","Huelva",1.15,0.02
"2018","Huelva",3.25,0.75
"2018","Huelva",3.1,0.9
"2018","Huelva",3.5833333333333335,0.8
"2018","Huelva",4.016666666666667,0.15
"2018","Huelva",2.75,2.11
"2018","Huelva",2.283333333333333,0.03
"2018","Huelva",1.4166666666666667,0.02
"2018","Huelva",2.8333333333333335,0.55
"2018","Huelva",19.833333333333332,0.4
"2018","Huelva",3.8333333333333335,0.9
"2018","Huelva",2.283333333333333,1e-4
"2018","Huelva",2.816666666666667,0.18
"2018","Huelva",5.8,10.79
"2018","Huelva",5.633333333333334,0.4
"2018","Huelva",5,7.51
"2018","Huelva",1.35,1e-4
"2018","Huelva",1.3333333333333333,1e-4
"2018","Huelva",1.8333333333333333,0.01
"2018","Huelva",2.0833333333333335,0.9
"2018","Huelva",1.8333333333333333,0.08
"2018","Huelva",6.3,5
"2018","Huelva",25.583333333333332,3.6507
"2018","Huelva",1.25,1e-4
"2018","Huelva",24.916666666666668,3.81
"2018","Huelva",4.65,0.5
"2018","Huelva",2.1,1e-4
"2018","Huelva",3.283333333333333,0.1
"2018","Huelva",3.4,0.9
"2018","Huelva",3.1666666666666665,1e-4
"2018","Huelva",3.35,0.02
"2018","Huelva",1.5833333333333333,0.96
"2018","Huelva",7.016666666666667,0.2
"2018","Huelva",1.6666666666666667,0.03
"2018","Huelva",7.666666666666667,4.67
"2018","Huelva",1.2,1e-4
"2018","Huelva",1.3166666666666667,1e-4
"2018","Huelva",2.3333333333333335,0.1
"2018","Huelva",1.8166666666666667,0.15
"2018","Huelva",1.6666666666666667,0.02
"2018","Huelva",2.0833333333333335,1e-4
"2018","Huelva",1.5,0.1
"2018","Huelva",1.5,1e-4
"2018","Huelva",4.283333333333333,0.1
"2018","Huelva",2.1166666666666667,0.3
"2018","Huelva",1.3166666666666667,1e-4
"2018","Huelva",1.4333333333333333,1e-4
"2018","Huelva",49.833333333333336,120
"2018","Huelva",197.5,1327.28
"2018","Huelva",5.6,8.2
"2018","Huelva",3.5833333333333335,0.9
"2018","Huelva",1.1166666666666667,0.002
"2018","Huelva",18.166666666666668,0.2
"2018","Huelva",90.41666666666667,315.53
"2018","Huelva",8.4,0.7
"2018","Huelva",9.783333333333333,1.21
"2018","Huelva",0.5833333333333334,0.1
"2018","Huelva",5.666666666666667,0.5
"2018","Huelva",7.383333333333334,2.07
"2018","Huelva",2.05,0.12
"2018","Huelva",1.25,0.01
"2018","Huelva",2.5,1e-4
"2018","Huelva",2.2,1e-4
"2018","Huelva",1.0833333333333333,1e-4
"2018","Huelva",2.15,0.01
"2018","Huelva",1.55,0.04
"2018","Huelva",1.3666666666666667,1e-4
"2018","Huelva",22.833333333333332,0.9
"2018","Huelva",1.9166666666666667,0.001
"2018","Huelva",2.6666666666666665,0.01
"2018","Huelva",1.3333333333333333,0.005
"2018","Huelva",22.283333333333335,4
"2018","Huelva",2.95,0.015
"2018","Huelva",1.15,0.9
"2018","Huelva",3,1.73
"2018","Huelva",5.5,0.5
"2018","Huelva",0.43333333333333335,0.005
"2018","Huelva",3.6666666666666665,0.61
"2018","Huelva",3.3333333333333335,1.02
"2018","Huelva",14.333333333333334,3.64
"2018","Huelva",2.3666666666666667,0.1
"2018","Huelva",6.55,1.1
"2018","Huelva",3.1666666666666665,0.3
"2018","Huelva",4,0.5
"2018","Huelva",3.1,0.49
"2018","Huelva",2.25,0.7
"2018","Huelva",1.0333333333333334,0.075
"2018","Huelva",1.65,0.045
"2018","Huelva",1.8333333333333333,1e-4
"2018","Huelva",1.6666666666666667,0.1
"2018","Huelva",3.25,1.3
"2018","Huelva",3.8333333333333335,0.73
"2018","Huelva",2.1666666666666665,0.65
"2018","Huelva",0.85,1e-4
"2018","Huelva",2.25,0.04
"2018","Huelva",3.75,1e-4
"2018","Huelva",0.75,0.005
"2018","Huelva",14.666666666666666,0.38
"2018","Huelva",2.966666666666667,1.04
"2018","Huelva",25.116666666666667,6.31
"2018","Huelva",4,5.5
"2018","Huelva",2.65,0.22
"2018","Huelva",3,0.2
"2018","Huelva",6.666666666666667,2.22
"2018","Huelva",2.8833333333333333,0.2
"2018","Huelva",3.966666666666667,2.1
"2018","Huelva",2.466666666666667,0.24
"2018","Huelva",2,0.5
"2018","Huelva",6.766666666666667,0.9
"2018","Huelva",1.3833333333333333,0.5
"2018","Huelva",5.533333333333333,0.5
"2018","Jaén",1.25,0.42
"2018","Jaén",3.8333333333333335,2.7
"2018","Jaén",0.3333333333333333,0.17
"2018","Jaén",2.1666666666666665,0.01
"2018","Jaén",4.216666666666667,0.08
"2018","Jaén",2.25,0.26
"2018","Jaén",2.4166666666666665,0.01
"2018","Jaén",3.8333333333333335,0.16
"2018","Jaén",1.25,1.61
"2018","Jaén",3.8333333333333335,0.27
"2018","Jaén",3.3333333333333335,1.09
"2018","Jaén",1.0833333333333333,0.05
"2018","Jaén",2.8333333333333335,0.17
"2018","Jaén",1.3333333333333333,0.04
"2018","Jaén",16.833333333333332,0.91
"2018","Jaén",4.583333333333333,0.02
"2018","Jaén",3.5,2.72
"2018","Jaén",1.5833333333333333,0.01
"2018","Jaén",1.75,0.52
"2018","Jaén",3.9166666666666665,1.43
"2018","Jaén",3.4166666666666665,0.34
"2018","Jaén",3.3333333333333335,1.1
"2018","Jaén",4.333333333333333,0.15
"2018","Jaén",7.25,0.03
"2018","Jaén",2.0833333333333335,0.91
"2018","Jaén",4.25,1.04
"2018","Jaén",3.25,5.54
"2018","Jaén",7.916666666666667,0.92
"2018","Jaén",3.3,0.29
"2018","Jaén",1.5,0.01
"2018","Jaén",4.5,1.91
"2018","Jaén",16,77.26
"2018","Jaén",1.05,1.23
"2018","Jaén",1.75,0.1
"2018","Jaén",4.166666666666667,19.57
"2018","Jaén",1.75,0.03
"2018","Jaén",8.166666666666666,55.57
"2018","Jaén",10.25,0.46
"2018","Jaén",9.75,11.82
"2018","Jaén",3.5833333333333335,0.7
"2018","Jaén",11.483333333333333,0.39
"2018","Jaén",1.3833333333333333,0.03
"2018","Jaén",2.8333333333333335,0.01
"2018","Jaén",14.6,4.16
"2018","Jaén",1.9166666666666667,0.02
"2018","Jaén",1.3333333333333333,0.01
"2018","Jaén",1.4166666666666667,0.01
"2018","Jaén",21.25,8.07
"2018","Jaén",1.8333333333333333,1.24
"2018","Jaén",1.6666666666666667,0.25
"2018","Jaén",2.5,1
"2018","Jaén",35.5,0.08
"2018","Jaén",3,1.89
"2018","Jaén",1.0833333333333333,0.31
"2018","Jaén",1.0833333333333333,0.06
"2018","Jaén",0.5,0.15
"2018","Jaén",2.5833333333333335,0.02
"2018","Jaén",2.5,0.02
"2018","Jaén",7.666666666666667,0.64
"2018","Jaén",14.333333333333334,0.16
"2018","Jaén",2.0833333333333335,0.32
"2018","Jaén",0.4166666666666667,0.01
"2018","Jaén",4.75,4.81
"2018","Jaén",2.6666666666666665,0.01
"2018","Jaén",2.25,0.3
"2018","Jaén",2.8833333333333333,0.83
"2018","Jaén",0.9166666666666666,0.86
"2018","Jaén",1.6666666666666667,0.01
"2018","Jaén",1.1666666666666667,0.13
"2018","Jaén",5.5,1.88
"2018","Jaén",6.7,2.72
"2018","Jaén",1.5,0.23
"2018","Jaén",6.5,0.9
"2018","Jaén",4.333333333333333,3.75
"2018","Jaén",1.4166666666666667,0.16
"2018","Jaén",4.5,0.03
"2018","Jaén",4.583333333333333,0.61
"2018","Jaén",3.9166666666666665,0.01
"2018","Jaén",1.9166666666666667,0.07
"2018","Málaga",2.75,0.24
"2018","Málaga",0.9833333333333333,0.02
"2018","Málaga",2.45,0.06
"2018","Málaga",3.8333333333333335,0.02
"2018","Málaga",7.6,4.09
"2018","Málaga",2.4166666666666665,0.04
"2018","Málaga",2.4166666666666665,0.17
"2018","Málaga",5.366666666666666,0.79
"2018","Málaga",3.5166666666666666,0.16
"2018","Málaga",1.75,0.01
"2018","Málaga",1.8666666666666667,0.02
"2018","Málaga",5.2,0.51
"2018","Málaga",5.916666666666667,3.64
"2018","Málaga",7.416666666666667,3.51
"2018","Málaga",3.5,0.15
"2018","Málaga",3.25,0.03
"2018","Málaga",14.25,3.39
"2018","Málaga",16.166666666666668,0.01
"2018","Málaga",2.2333333333333334,0.44
"2018","Málaga",6,0.9
"2018","Málaga",7.916666666666667,0.73
"2018","Málaga",7.783333333333333,0.02
"2018","Málaga",3.6666666666666665,2.15
"2018","Málaga",67.88333333333334,221.56
"2018","Málaga",28.166666666666668,4.18
"2018","Málaga",11.8,0.21
"2018","Málaga",7.216666666666667,17.33
"2018","Málaga",0.9666666666666667,0.03
"2018","Málaga",36.333333333333336,41.9
"2018","Málaga",12.666666666666666,0.77
"2018","Málaga",1.9833333333333334,0.02
"2018","Málaga",3.8,1.28
"2018","Málaga",5.05,0.44
"2018","Málaga",5.166666666666667,4.05
"2018","Málaga",2.783333333333333,0.86
"2018","Málaga",1.95,0.01
"2018","Málaga",4.883333333333334,6.16
"2018","Málaga",3.1,0.08
"2018","Málaga",3.1,0.08
"2018","Málaga",6.033333333333333,0.48
"2018","Málaga",3.2,0.21
"2018","Málaga",4.283333333333333,0.12
"2018","Málaga",5.5,6.6
"2018","Málaga",2.933333333333333,0.32
"2018","Málaga",2.5833333333333335,0.2
"2018","Málaga",1.8666666666666667,0.01
"2018","Málaga",5.45,0.38
"2018","Málaga",2.9166666666666665,0.78
"2018","Málaga",4.666666666666667,0.69
"2018","Málaga",3.783333333333333,0.09
"2018","Málaga",14.95,6.46
"2018","Málaga",15.4,2.9
"2018","Málaga",2.033333333333333,0.05
"2018","Málaga",1.9666666666666666,0.23
"2018","Málaga",1.2833333333333334,0.4
"2018","Sevilla",1.35,0.09
"2018","Sevilla",21.783333333333335,0.05
"2018","Sevilla",3.6,0.3
"2018","Sevilla",2.85,0.02
"2018","Sevilla",19.65,0.11
"2018","Sevilla",3.3,0.03
"2018","Sevilla",3.4166666666666665,0.5
"2018","Sevilla",5.083333333333333,0.25
"2018","Sevilla",18.15,2.2
"2018","Sevilla",2.783333333333333,1.74
"2018","Sevilla",1.5,0.04
"2018","Sevilla",2.7,1.23
"2018","Sevilla",4.783333333333333,0.94
"2018","Sevilla",23.683333333333334,3.23
"2018","Sevilla",3.4166666666666665,13.36
"2018","Sevilla",2.7,0.01
"2018","Sevilla",2.7333333333333334,0.5
"2018","Sevilla",2.8,0.36
"2018","Sevilla",2.5,3
"2018","Sevilla",49.833333333333336,8
"2018","Sevilla",21.366666666666667,0.32
"2018","Sevilla",18.016666666666666,0.49
"2018","Sevilla",2.3833333333333333,0.1
"2018","Sevilla",3.15,4.35
"2018","Sevilla",20.5,0.03
"2018","Sevilla",1.25,0.25
"2018","Sevilla",18.416666666666668,0.59
"2018","Sevilla",14.716666666666667,3.5
"2018","Sevilla",5.366666666666666,3.15
"2018","Sevilla",6.75,4.69
"2018","Sevilla",3.1666666666666665,0.69
"2018","Sevilla",3.966666666666667,3.11
"2018","Sevilla",22.116666666666667,7.13
"2018","Sevilla",26.283333333333335,17.76
"2018","Sevilla",2.783333333333333,2.59
"2018","Sevilla",1.7166666666666666,3.2
"2018","Sevilla",13.566666666666666,1.4
"2018","Sevilla",20.316666666666666,3.33
"2018","Sevilla",16.416666666666668,2.21
"2018","Sevilla",1.95,1
"2018","Sevilla",22,9.05
"2018","Sevilla",12.916666666666666,0.51
"2018","Sevilla",4.55,0.08
"2018","Sevilla",22.1,1.45
"2018","Sevilla",1.25,0.38
"2018","Sevilla",2.5833333333333335,2
"2018","Sevilla",15.8,0.4
"2018","Sevilla",0.9166666666666666,0.23
"2018","Sevilla",2.05,0.02
"2018","Sevilla",1.85,0.36
"2018","Sevilla",1.3666666666666667,1
"2018","Sevilla",2.0166666666666666,1
"2018","Sevilla",22.566666666666666,1
"2018","Sevilla",8.166666666666666,1.27
"2018","Sevilla",13.583333333333334,0.5
"2018","Sevilla",2.783333333333333,0.3
"2018","Sevilla",4.066666666666666,1.5
"2018","Sevilla",3.9,2
"2018","Sevilla",2.2,0.01
"2018","Sevilla",6.516666666666667,1.2
"2018","Sevilla",6.683333333333334,8.53
"2018","Sevilla",4.033333333333333,3.5
"2018","Sevilla",0.8166666666666667,0.12
"2018","Sevilla",1.55,1.5
"2018","Sevilla",16.35,1.01
"2019","Almería",20.083333333333332,0.59
"2019","Almería",2.0833333333333335,0.04
"2019","Almería",1.4166666666666667,0.01
"2019","Almería",5,0.64
"2019","Almería",3.4166666666666665,0.04
"2019","Almería",23.3,0.27
"2019","Almería",2.933333333333333,0.01
"2019","Almería",15.616666666666667,0.146
"2019","Almería",4.433333333333334,0.87
"2019","Almería",30.583333333333332,6.09
"2019","Almería",3.25,0.04
"2019","Almería",5.233333333333333,0.54
"2019","Almería",26.166666666666668,0.43
"2019","Almería",7,7.06
"2019","Almería",118.16666666666667,3.93
"2019","Almería",4.116666666666666,0.01
"2019","Almería",19.25,12.86
"2019","Almería",10.7,0.03
"2019","Almería",3.2666666666666666,1.59
"2019","Almería",3.8833333333333333,0.51
"2019","Almería",3.5,0.11
"2019","Almería",3.8833333333333333,0.5087
"2019","Almería",3.75,0.04
"2019","Almería",15.416666666666666,0.065
"2019","Almería",19.066666666666666,12.139
"2019","Almería",2.5833333333333335,0.28
"2019","Almería",14.8,0.76
"2019","Almería",2.5,0.17
"2019","Almería",32.516666666666666,0.85
"2019","Almería",25.166666666666668,1.19
"2019","Almería",1.9833333333333334,0.03
"2019","Almería",20.883333333333333,0.4
"2019","Almería",1.9166666666666667,1
"2019","Almería",1,0.01
"2019","Almería",46.583333333333336,44.03
"2019","Almería",21.566666666666666,0.19
"2019","Almería",113,1119.8
"2019","Almería",8.45,1.69
"2019","Almería",8.8,0.01
"2019","Almería",36.31666666666667,42.62
"2019","Almería",10.15,0.4
"2019","Almería",6.166666666666667,0.07
"2019","Almería",51.483333333333334,5.08
"2019","Almería",19.95,0.27
"2019","Almería",7.966666666666667,1.79
"2019","Almería",0.8333333333333334,0.02
"2019","Almería",25.983333333333334,0.22
"2019","Almería",4.433333333333334,0.01
"2019","Almería",20.983333333333334,0.0207
"2019","Almería",0.9833333333333333,0.001
"2019","Almería",15.3,0.09
"2019","Almería",17.683333333333334,0.6
"2019","Almería",93.11666666666666,3.149
"2019","Almería",25.166666666666668,0.287
"2019","Cádiz",1.7666666666666666,0.01
"2019","Cádiz",4.8,0.16
"2019","Cádiz",1.4166666666666667,0.01
"2019","Cádiz",1.05,0.19
"2019","Cádiz",32.15,0.32
"2019","Cádiz",2.95,0.01
"2019","Cádiz",1.9166666666666667,0.07
"2019","Cádiz",2.283333333333333,0.04
"2019","Cádiz",0.31666666666666665,0.02
"2019","Cádiz",24.966666666666665,0.5
"2019","Cádiz",17.766666666666666,1.69
"2019","Cádiz",1.35,0.07
"2019","Cádiz",2.3,0.3
"2019","Cádiz",0.7333333333333333,0.01
"2019","Cádiz",4.7,0.8
"2019","Cádiz",2.683333333333333,0.04
"2019","Cádiz",6,0.27
"2019","Cádiz",0.7333333333333333,0.01
"2019","Cádiz",1.3,0.54
"2019","Cádiz",0.1,0.01
"2019","Cádiz",5.4,0.05
"2019","Cádiz",2.75,0.25
"2019","Cádiz",1.8666666666666667,0.02
"2019","Cádiz",23.1,0.08
"2019","Cádiz",14.85,8.09
"2019","Cádiz",1,0.13
"2019","Cádiz",1.8166666666666667,0.65
"2019","Cádiz",5.216666666666667,6.2
"2019","Cádiz",6.616666666666666,0.58
"2019","Cádiz",17.133333333333333,0.03
"2019","Cádiz",1.9833333333333334,0.01
"2019","Cádiz",11.2,0.23
"2019","Cádiz",10.866666666666667,0.01
"2019","Cádiz",31.516666666666666,3.36
"2019","Cádiz",4.083333333333333,4.4
"2019","Cádiz",3.8833333333333333,0.2
"2019","Cádiz",7.916666666666667,4.99
"2019","Cádiz",3.433333333333333,0.08
"2019","Cádiz",5.166666666666667,5.85
"2019","Cádiz",3.966666666666667,0.6
"2019","Cádiz",0.25,0.01
"2019","Cádiz",15.216666666666667,1.58
"2019","Cádiz",2,0.03
"2019","Cádiz",22.4,1.23
"2019","Cádiz",4.416666666666667,53.98
"2019","Cádiz",0.8666666666666667,0.02
"2019","Cádiz",27.233333333333334,0.63
"2019","Cádiz",0.5666666666666667,0.03
"2019","Cádiz",38.5,0.96
"2019","Cádiz",3.0166666666666666,0.12
"2019","Cádiz",3.0833333333333335,0.003
"2019","Cádiz",1.6833333333333333,0.78
"2019","Cádiz",1.8666666666666667,0.14
"2019","Cádiz",1.05,0.02
"2019","Cádiz",2.5166666666666666,0.01
"2019","Cádiz",3.1333333333333333,0.62
"2019","Cádiz",1.4166666666666667,0.01
"2019","Cádiz",3.6,0.11
"2019","Cádiz",14.616666666666667,0.54
"2019","Cádiz",0.4166666666666667,0.01
"2019","Cádiz",15.333333333333334,1.31
"2019","Cádiz",19.316666666666666,0.17
"2019","Cádiz",26.183333333333334,1.62
"2019","Cádiz",41.81666666666667,3.98
"2019","Cádiz",3,0.08
"2019","Cádiz",2.15,0.06
"2019","Cádiz",13.916666666666666,1.25
"2019","Cádiz",2.683333333333333,0.83
"2019","Cádiz",1.2166666666666666,0.05
"2019","Cádiz",1.6833333333333333,0.24
"2019","Cádiz",2.6166666666666667,0.5
"2019","Cádiz",46.8,16.73
"2019","Cádiz",8.366666666666667,0.2
"2019","Cádiz",15.35,0.6
"2019","Cádiz",0.7166666666666667,0.01
"2019","Cádiz",14.416666666666666,0.06
"2019","Cádiz",1.1666666666666667,0.2
"2019","Cádiz",1.3333333333333333,0.02
"2019","Cádiz",4.983333333333333,2.39
"2019","Cádiz",0.25,0.01
"2019","Cádiz",2.8666666666666667,0.6
"2019","Cádiz",23.416666666666668,0.32
"2019","Cádiz",0.4166666666666667,0.01
"2019","Cádiz",2.95,0.59
"2019","Cádiz",43.96666666666667,12.33
"2019","Cádiz",1.35,0.06
"2019","Cádiz",1.0666666666666667,0.04
"2019","Cádiz",0.5,0.05
"2019","Cádiz",0.9666666666666667,0.01
"2019","Cádiz",10.8,0.02
"2019","Cádiz",1.1666666666666667,0.08
"2019","Cádiz",0.7,0.01
"2019","Cádiz",1.35,0.16
"2019","Cádiz",16.933333333333334,1.17
"2019","Cádiz",24.2,0.36
"2019","Cádiz",5.283333333333333,2.42
"2019","Cádiz",7.133333333333334,0.1
"2019","Cádiz",3.8833333333333333,0.21
"2019","Cádiz",4.35,0.2
"2019","Cádiz",8.033333333333333,37.58
"2019","Córdoba",1.1833333333333333,0.01
"2019","Córdoba",1.3666666666666667,0.01
"2019","Córdoba",3.85,0.28
"2019","Córdoba",1.6166666666666667,0.02
"2019","Córdoba",3.25,0.42
"2019","Córdoba",16.383333333333333,2.05
"2019","Córdoba",2.9833333333333334,1.87
"2019","Córdoba",4.666666666666667,4.36
"2019","Córdoba",3.2666666666666666,2.4
"2019","Córdoba",3.6166666666666667,0.34
"2019","Córdoba",15.783333333333333,15.96
"2019","Córdoba",51.4,1e-4
"2019","Córdoba",2.5833333333333335,0.04
"2019","Córdoba",2.8333333333333335,0.08
"2019","Córdoba",3.5833333333333335,0.05
"2019","Córdoba",3.6,0.37
"2019","Córdoba",13.783333333333333,0.5
"2019","Córdoba",8.616666666666667,0.05
"2019","Córdoba",21.25,4.36
"2019","Córdoba",4.116666666666666,0.1
"2019","Córdoba",2.65,0.5
"2019","Córdoba",22.783333333333335,19.29
"2019","Córdoba",45.4,1.9
"2019","Córdoba",1.5833333333333333,0.17
"2019","Córdoba",0.7333333333333333,0.02
"2019","Córdoba",21.716666666666665,1.45
"2019","Córdoba",0.6333333333333333,0.09
"2019","Córdoba",6.633333333333334,2.34
"2019","Córdoba",30.083333333333332,0.13
"2019","Córdoba",5.35,1.51
"2019","Córdoba",4.5,11.13
"2019","Córdoba",43.416666666666664,0.26
"2019","Córdoba",70.6,32.08
"2019","Córdoba",1.4333333333333333,0.11
"2019","Córdoba",4.466666666666667,7.47
"2019","Córdoba",14.216666666666667,0.14
"2019","Córdoba",4.7,1.63
"2019","Córdoba",0.5333333333333333,0.01
"2019","Córdoba",18.183333333333334,8.9
"2019","Córdoba",2.4833333333333334,1.27
"2019","Córdoba",1.7,1.7
"2019","Córdoba",10.633333333333333,0.6
"2019","Córdoba",1.6333333333333333,0.04
"2019","Córdoba",2.716666666666667,0.58
"2019","Córdoba",14.266666666666667,0.65
"2019","Córdoba",3.25,1.2
"2019","Córdoba",1.75,0.01
"2019","Córdoba",4.15,0.11
"2019","Córdoba",2.15,0.19
"2019","Córdoba",19.083333333333332,4.11
"2019","Córdoba",1.3,0.03
"2019","Córdoba",4.05,3.39
"2019","Córdoba",2.216666666666667,0.01
"2019","Córdoba",74.03333333333333,21.96
"2019","Córdoba",73.83333333333333,39.25
"2019","Córdoba",2.75,0.32
"2019","Córdoba",5.233333333333333,0.45
"2019","Córdoba",3.316666666666667,0.01
"2019","Córdoba",91.46666666666667,15.47
"2019","Córdoba",39.95,0.74
"2019","Córdoba",2.5166666666666666,0.83
"2019","Córdoba",1.6666666666666667,0.44
"2019","Córdoba",1.5,0.15
"2019","Córdoba",1.35,0.05
"2019","Córdoba",0.7166666666666667,0.05
"2019","Córdoba",1.8333333333333333,0.11
"2019","Córdoba",1.3166666666666667,0.04
"2019","Córdoba",1.9,0.66
"2019","Córdoba",1.5,0.51
"2019","Córdoba",23.283333333333335,1.24
"2019","Córdoba",8.933333333333334,1.61
"2019","Córdoba",2.3,1.29
"2019","Córdoba",4.816666666666666,0.01
"2019","Córdoba",3.533333333333333,0.26
"2019","Córdoba",23.95,0.02
"2019","Córdoba",2,0.91
"2019","Córdoba",14.516666666666667,3.05
"2019","Córdoba",19.016666666666666,0.2
"2019","Córdoba",1.8666666666666667,0.01
"2019","Córdoba",1.1833333333333333,0.85
"2019","Córdoba",6,0.23
"2019","Córdoba",22.4,1.66
"2019","Córdoba",44.88333333333333,15.81
"2019","Córdoba",3.7,0.45
"2019","Córdoba",4.583333333333333,0.02
"2019","Córdoba",2.4,1e-4
"2019","Córdoba",3.3333333333333335,0.52
"2019","Córdoba",26.483333333333334,9.5
"2019","Córdoba",1.9166666666666667,0.55
"2019","Córdoba",1.6333333333333333,0.04
"2019","Córdoba",1.65,1.4
"2019","Córdoba",2.5166666666666666,0.03
"2019","Córdoba",2.0166666666666666,0.11
"2019","Córdoba",3.816666666666667,0.03
"2019","Córdoba",0.7333333333333333,0.002
"2019","Córdoba",26.633333333333333,3.3
"2019","Córdoba",0.8333333333333334,0.24
"2019","Córdoba",2.3833333333333333,1.86
"2019","Córdoba",1.9333333333333333,0.04
"2019","Córdoba",3.1,0.14
"2019","Córdoba",19.666666666666668,20.38
"2019","Córdoba",3.85,2.78
"2019","Córdoba",16.433333333333334,1.48
"2019","Córdoba",23.8,2.15
"2019","Córdoba",39.766666666666666,1.2
"2019","Córdoba",8.183333333333334,0.23
"2019","Granada",18.75,0.39
"2019","Granada",49.88333333333333,1.75
"2019","Granada",3.316666666666667,1.14
"2019","Granada",20.333333333333332,0.28
"2019","Granada",2.95,0.32
"2019","Granada",22.716666666666665,5.51
"2019","Granada",8.15,8.53
"2019","Granada",16.25,0.24
"2019","Granada",14.3,7.3
"2019","Granada",7.5,0.39
"2019","Granada",3.5,1.76
"2019","Granada",1.6666666666666667,0.02
"2019","Granada",3.8333333333333335,0.14
"2019","Granada",1.1833333333333333,0.02
"2019","Granada",3.0166666666666666,0.83
"2019","Granada",4.166666666666667,0.08
"2019","Granada",4.333333333333333,0.32
"2019","Granada",2.2333333333333334,0.05
"2019","Granada",24.216666666666665,0.57
"2019","Granada",22.583333333333332,1.12
"2019","Granada",53.666666666666664,16.96
"2019","Granada",17.833333333333332,0.73
"2019","Granada",1.5833333333333333,0.34
"2019","Granada",6.433333333333334,0.26
"2019","Granada",3.25,0.25
"2019","Granada",1.95,0.12
"2019","Granada",5.916666666666667,0.07
"2019","Granada",1.15,0.03
"2019","Granada",11.816666666666666,0.25
"2019","Granada",2.1166666666666667,0.03
"2019","Granada",18.8,0.2
"2019","Granada",2.25,0.13
"2019","Granada",5.816666666666666,0.197
"2019","Granada",1.7166666666666666,0.1
"2019","Granada",11.366666666666667,0.31
"2019","Granada",2,0.05
"2019","Granada",6.416666666666667,0.04
"2019","Granada",7.033333333333333,2.26
"2019","Granada",5.916666666666667,1.76
"2019","Granada",25.216666666666665,24.09
"2019","Granada",5.25,0.23
"2019","Granada",3.0833333333333335,0.06
"2019","Granada",3,0.24
"2019","Granada",2.3,0.1
"2019","Granada",5.25,0.51
"2019","Granada",0.85,0.03
"2019","Granada",3.25,0.18
"2019","Granada",5.383333333333334,0.03
"2019","Granada",1.5,0.21
"2019","Granada",2.5166666666666666,0.04
"2019","Granada",5.666666666666667,0.68
"2019","Granada",3.5833333333333335,0.1
"2019","Granada",9.116666666666667,1.69
"2019","Granada",4.483333333333333,9.38
"2019","Granada",3.0833333333333335,0.589
"2019","Granada",2.1666666666666665,0.17
"2019","Granada",1.1333333333333333,0.03
"2019","Granada",5.166666666666667,5.28
"2019","Granada",1.9666666666666666,0.1
"2019","Granada",2.1333333333333333,1.71
"2019","Granada",18.816666666666666,20.48
"2019","Granada",4.733333333333333,0.18
"2019","Granada",4.25,0.39
"2019","Granada",3.7333333333333334,0.22
"2019","Granada",17.5,3.15
"2019","Granada",6.633333333333334,1.25
"2019","Granada",1.4166666666666667,1.03
"2019","Granada",4.166666666666667,0.19
"2019","Granada",4.1,3.93
